,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
1861,puente nacional,santander,1955,617,52448658,783,96637272,0,0,1400,149085930
1862,puente nacional,santander,1956,373,30347274,556,77289451,0,0,929,107636725
1863,puente nacional,santander,1957,288,222261,700,887531,0,0,988,1109792
1864,puente nacional,santander,1958,353,289718,601,754026,48,176489,1002,1220233
1865,puente nacional,santander,1959,515,491120,538,744349,62,234784,1115,1470253
1866,puente nacional,santander,1960,706,724578,479,749369,90,282984,1275,1756931
1867,puerto wilches,santander,1956,140,23207000,200,57684329,0,0,340,80891329
1868,puerto wilches,santander,1957,184,371218,206,506951,0,0,390,878169
1869,puerto wilches,santander,1958,238,493861,194,529300,2,13638,434,1036799
1870,puerto wilches,santander,1959,414,934982,251,851294,2,12738,667,1799014
1871,puerto wilches,santander,1960,612,1586235,247,1104966,2,11838,861,2703039
1872,rionegro,santander,1952,293,37956106,71,13649800,0,0,364,51605906
1873,rionegro,santander,1953,240,36118000,91,14211700,0,0,331,50329700
1874,rionegro,santander,1954,347,48049800,170,23589060,0,0,517,71638860
1875,rionegro,santander,1955,356,62303079,275,53358738,0,0,631,115661817
1876,rionegro,santander,1956,513,80150333,327,61521557,0,0,840,141671890
1877,rionegro,santander,1957,311,551167,291,622112,0,0,602,1173279
1878,rionegro,santander,1958,418,741662,235,447485,39,183750,692,1372897
1879,rionegro,santander,1959,420,967329,264,547791,32,219853,716,1734973
1880,rionegro,santander,1960,581,1383400,299,897604,39,277147,919,2558151
1881,san andres,santander,1952,540,34827500,115,23505000,0,0,655,58332500
1882,san andres,santander,1953,754,54028300,278,39122550,0,0,1032,93150850
1883,san andres,santander,1954,1056,85307691,337,37026950,0,0,1393,122334641
1884,san andres,santander,1955,1314,98360030,355,52571686,0,0,1669,150931716
1885,san andres,santander,1956,1238,89641087,461,67080750,0,0,1699,156721837
1886,san andres,santander,1957,1002,724328,589,749574,0,0,1591,1473902
1887,san andres,santander,1958,976,750084,591,746165,17,120697,1584,1616946
1888,san andres,santander,1959,911,746740,538,664184,17,121774,1466,1532698
1889,san andres,santander,1960,1069,1122841,545,625739,16,102757,1630,1851337
1890,san gil,santander,1952,837,91286797,128,43492576,0,0,965,134779373
1891,san gil,santander,1953,1046,99278733,242,56510250,0,0,1288,155788983
1892,san gil,santander,1954,1306,150782200,283,78260632,0,0,1589,229042832
1893,san gil,santander,1955,1384,139605000,292,102277130,0,0,1676,241882130
1894,san gil,santander,1956,1037,107707000,278,134063995,0,0,1315,241770995
1895,san gil,santander,1957,837,947107,275,1320866,0,0,1112,2267973
1896,san gil,santander,1958,950,1188568,244,1225055,42,333414,1236,2747037
1897,san gil,santander,1959,1191,1543442,231,1150430,42,311277,1464,3005149
1898,san gil,santander,1960,1415,2110599,237,1095173,42,328228,1694,3534000
1899,san vicente,santander,1952,355,44358128,175,61924409,0,0,530,106282537
1900,san vicente,santander,1953,344,38160441,189,61315315,0,0,533,99475756
1901,san vicente,santander,1954,308,47904587,130,59457500,0,0,438,107362087
1902,san vicente,santander,1955,312,52314000,180,85787483,0,0,492,138101483
1903,san vicente,santander,1956,523,73977212,199,82313000,0,0,722,156290212
1904,san vicente,santander,1957,305,544570,235,916375,0,0,540,1460945
1905,san vicente,santander,1958,418,799615,239,961915,43,304927,700,2066457
1906,san vicente,santander,1959,394,724280,236,940830,38,234440,668,1899550
1907,san vicente,santander,1960,401,790440,253,1167490,38,234494,692,2192424
1908,socorro,santander,1952,1007,113017383,285,112488726,0,0,1292,225506109
1909,socorro,santander,1953,996,119720033,329,115958318,0,0,1325,235678351
1910,socorro,santander,1954,997,121630035,307,135448098,0,0,1304,257078133
1911,socorro,santander,1955,813,94338319,345,193883959,0,0,1158,288222278
1912,socorro,santander,1956,688,95785200,439,263077864,0,0,1127,358863064
1913,socorro,santander,1957,699,920532,452,2869357,0,0,1151,3789889
1914,socorro,santander,1958,656,1243985,380,2276732,99,676209,1135,4196926
1915,socorro,santander,1959,794,1644850,398,3097720,85,576492,1277,5319062
1916,socorro,santander,1960,591,1521750,328,3042861,57,461447,976,5026058
1917,suaita,santander,1955,380,53982400,84,26849578,0,0,464,80831978
1918,suaita,santander,1956,644,79808000,142,44778310,0,0,786,124586310
1919,suaita,santander,1957,558,682260,184,546536,0,0,742,1228796
1920,suaita,santander,1958,680,987880,171,514980,21,107500,872,1610360
1921,suaita,santander,1959,862,1339525,180,486101,18,93274,1060,1918900
1922,suaita,santander,1960,565,911869,153,536499,7,47388,725,1495756
1923,sucre,santander,1956,368,31715500,219,32074791,0,0,587,63790291
1924,sucre,santander,1957,311,290001,297,440988,0,0,608,730989
1925,sucre,santander,1958,405,442136,344,563470,0,0,749,1005606
1926,sucre,santander,1959,387,431565,525,883040,3,10000,915,1324605
1927,sucre,santander,1960,617,845550,706,1311353,5,13970,1328,2170873
1928,surata,santander,1952,139,8283000,24,3772000,0,0,163,12055000
1929,surata,santander,1953,215,13319500,91,12678250,0,0,306,25997750
1930,surata,santander,1954,230,17151500,121,14635500,0,0,351,31787000
1931,surata,santander,1955,285,23903500,144,13862981,0,0,429,37766481
1932,surata,santander,1956,241,18578500,157,23328529,0,0,398,41907029
1933,surata,santander,1957,207,161850,148,242323,0,0,355,404173
1934,surata,santander,1958,205,194282,108,187695,12,75096,325,457073
1935,surata,santander,1959,189,198555,106,164010,9,63678,304,426243
1936,surata,santander,1960,180,192444,108,156692,8,51606,296,400742
1937,velez,santander,1952,640,46851906,170,33406090,0,0,810,80257996
1938,velez,santander,1953,573,47349271,233,45174669,0,0,806,92523940
1939,velez,santander,1954,562,53786349,358,83533602,0,0,920,137319951
1940,velez,santander,1955,440,41186645,367,95869532,0,0,807,137056177
1941,velez,santander,1956,263,24393073,228,59069025,0,0,491,83462098
1942,velez,santander,1957,267,288011,222,613303,0,0,489,901314
1943,velez,santander,1958,259,294211,185,540769,78,377260,522,1212240
1944,velez,santander,1959,272,374536,257,719562,74,373107,603,1467205
1945,velez,santander,1960,320,461199,297,840177,44,238704,661,1540080
1946,zapatoca,santander,1954,206,20666000,105,28827000,0,0,311,49493000
1947,zapatoca,santander,1955,205,21821500,154,45009422,0,0,359,66830922
1948,zapatoca,santander,1956,262,27857000,179,60810456,0,0,441,88667456
1949,zapatoca,santander,1957,215,257160,168,809173,0,0,383,1066333
1950,zapatoca,santander,1958,286,355260,122,366190,49,348754,457,1070204
1951,zapatoca,santander,1959,288,481358,121,327622,50,348460,459,1157440
1952,zapatoca,santander,1960,300,504635,101,434130,42,283014,443,1221779
1953,alpujarra,tolima,1959,205,339610,64,268501,2,25336,271,633447
1954,alpujarra,tolima,1960,186,393905,82,312066,2,19670,270,725641
1955,ambalema,tolima,1956,38,8538000,39,12214815,0,0,77,20752815
1956,ambalema,tolima,1957,67,157600,20,73150,0,0,87,230750
1957,anzoategui,tolima,1955,168,31151467,64,17450370,0,0,232,48601837
1958,anzoategui,tolima,1956,68,15255320,48,12935882,0,0,116,28191202
1959,anzoategui,tolima,1957,72,140540,42,107521,0,0,114,248061
1960,anzoategui,tolima,1958,176,410931,85,425995,5,17290,266,854216
1961,anzoategui,tolima,1959,220,487407,186,882024,7,34672,413,1404103
1962,anzoategui,tolima,1960,256,557260,209,961694,7,56757,472,1575711
1963,armero,tolima,1952,488,131871923,204,82341059,0,0,692,214212982
1964,armero,tolima,1953,441,113303336,205,113064860,0,0,646,226368196
1965,armero,tolima,1954,496,128921323,300,159242530,0,0,796,288163853
1966,armero,tolima,1955,476,97362381,399,170990197,0,0,875,268352578
1967,armero,tolima,1956,267,79017157,179,105430998,0,0,446,184448155
1968,armero,tolima,1957,234,852476,151,884446,0,0,385,1736922
1969,armero,tolima,1958,284,1291648,162,1006871,27,251980,473,2550500
1970,armero,tolima,1959,290,1389632,228,1420433,38,290354,556,3100419
1971,armero,tolima,1960,278,1398826,226,1619491,41,549299,545,3567616
1972,ataco,tolima,1954,176,25039500,10,3125000,0,0,186,28164500
1973,ataco,tolima,1955,91,12482316,11,6897685,0,0,102,19380001
1974,ataco,tolima,1956,66,8007819,6,2147685,0,0,72,10155504
1975,ataco,tolima,1957,65,102614,4,6667,0,0,69,109281
1976,ataco,tolima,1958,14,32865,20,112400,0,0,34,145265
1977,ataco,tolima,1959,189,342670,297,1156077,0,0,486,1498747
1978,ataco,tolima,1960,287,625401,382,1348864,6,33083,675,2007348
1979,cajamarca,tolima,1956,352,41892935,243,84407509,0,0,595,126300444
1980,cajamarca,tolima,1957,206,273000,193,616491,0,0,399,889491
1981,cajamarca,tolima,1958,219,257020,131,511862,52,208523,402,977405
1982,cajamarca,tolima,1959,342,463710,160,568156,50,236255,552,1268121
1983,cajamarca,tolima,1960,319,466112,173,587395,47,240759,539,1294266
1984,casabianca,tolima,1958,195,197766,58,25439,7,40963,260,264168
1985,casabianca,tolima,1959,233,241472,93,111201,7,35407,333,388080
1986,casabianca,tolima,1960,275,289748,105,149480,9,52507,389,491735
1987,chaparral,tolima,1952,269,28188513,76,30128246,0,0,345,58316759
1988,chaparral,tolima,1953,181,21086794,55,16175685,0,0,236,37262479
1989,chaparral,tolima,1954,560,74038024,331,61027612,0,0,891,135065636
1990,chaparral,tolima,1955,481,80741717,363,102485136,0,0,844,183226853
1991,chaparral,tolima,1956,252,33141566,295,81297511,0,0,547,114439077
1992,chaparral,tolima,1957,572,830156,279,854330,0,0,851,1684486
1993,chaparral,tolima,1958,858,1776558,1027,3934415,9,80296,1894,5791269
1994,chaparral,tolima,1959,1335,2604391,3422,11246880,30,203943,4787,14055214
1995,chaparral,tolima,1960,2061,4115975,3750,10848888,51,293293,5862,15258156
1996,cunday,tolima,1955,455,83431265,201,55291867,0,0,656,138723132
1997,cunday,tolima,1956,290,44204641,91,34367108,0,0,381,78571749
1998,cunday,tolima,1957,229,407072,100,383872,0,0,329,790944
1999,cunday,tolima,1958,191,341723,102,261282,48,191540,341,794545
2000,cunday,tolima,1959,198,442710,376,1142110,45,243794,619,1828614
2001,cunday,tolima,1960,274,608748,401,1111573,43,299560,718,2019881
2002,dolores,tolima,1953,127,19447863,72,16656786,0,0,199,36104649
2003,dolores,tolima,1954,199,29411258,96,30264265,0,0,295,59675523
2004,dolores,tolima,1955,280,35712065,120,34543912,0,0,400,70255977
2005,dolores,tolima,1956,188,30204710,83,18273890,0,0,271,48478600
2006,dolores,tolima,1957,229,408007,71,252169,0,0,300,660176
2007,dolores,tolima,1958,272,507379,151,459025,7,52818,430,1019222
2008,dolores,tolima,1959,207,330444,174,381908,7,26922,388,739274
2009,dolores,tolima,1960,207,334741,172,393749,6,19624,385,748114
2010,el guamo,tolima,1952,842,73216500,132,63433975,0,0,974,136650475
2011,el guamo,tolima,1953,771,64249150,135,63084187,0,0,906,127333337
2012,el guamo,tolima,1954,808,79274000,175,66248689,0,0,983,145522689
2013,el guamo,tolima,1955,966,97051850,243,98454316,0,0,1209,195506166
2014,el guamo,tolima,1956,980,83170232,313,110026974,0,0,1293,193197206
2015,el guamo,tolima,1957,1317,1223562,344,1154912,0,0,1661,2378474
2016,el guamo,tolima,1958,1570,1634524,251,836382,175,705198,1996,3176104
2017,el guamo,tolima,1959,1668,1962057,287,1057508,166,652928,2121,3672493
2018,el guamo,tolima,1960,1602,2302608,303,1324375,167,1692613,2072,5319596
2019,espinal,tolima,1952,834,88504103,120,52400742,0,0,954,140904845
2020,espinal,tolima,1953,859,88348104,178,80207173,0,0,1037,168555277
2021,espinal,tolima,1954,763,84105642,206,85064125,0,0,969,169169767
2022,espinal,tolima,1955,694,93109531,211,81999097,0,0,905,175108628
2023,espinal,tolima,1956,754,106752330,194,125761731,0,0,948,232514061
2024,espinal,tolima,1957,868,1602426,193,1266091,0,0,1061,2868517
2025,espinal,tolima,1958,953,2415194,142,1032654,211,1002549,1306,4450397
2026,espinal,tolima,1959,1025,2811548,190,1763715,206,922180,1421,5497443
2027,espinal,tolima,1960,939,3139762,254,2420344,221,2243243,1414,7803349
2028,falan,tolima,1958,174,164481,29,58487,28,103640,231,326608
2029,falan,tolima,1959,207,193889,100,164408,22,88532,329,446829
2030,falan,tolima,1960,177,158387,92,130882,20,86107,289,375376
2031,fresno,tolima,1952,630,50985377,93,31588660,0,0,723,82574037
2032,fresno,tolima,1953,979,87151432,198,41912711,0,0,1177,129064143
2033,fresno,tolima,1954,1028,105689926,253,75560178,0,0,1281,181250104
2034,fresno,tolima,1955,943,90212484,267,76308497,0,0,1210,166520981
2035,fresno,tolima,1956,640,63135900,245,59608418,0,0,885,122744318
2036,fresno,tolima,1957,431,438625,180,405347,0,0,611,843972
2037,fresno,tolima,1958,462,492575,89,221950,76,277834,627,992359
2038,fresno,tolima,1959,393,428940,83,209390,71,250490,547,888820
2039,fresno,tolima,1960,392,464221,90,292065,57,216617,539,972903
2040,herveo,tolima,1952,164,14078000,22,4655500,0,0,186,18733500
2041,herveo,tolima,1953,180,13269000,42,8144750,0,0,222,21413750
2042,herveo,tolima,1954,178,12593000,49,6825202,0,0,227,19418202
2043,herveo,tolima,1955,276,25757985,66,9803439,0,0,342,35561424
2044,herveo,tolima,1956,246,33998500,97,19137884,0,0,343,53136384
2045,herveo,tolima,1957,233,362074,122,275808,0,0,355,637882
2046,herveo,tolima,1958,241,367060,129,243850,20,132946,390,743856
2047,herveo,tolima,1959,257,403904,144,247842,20,123902,421,775648
2048,herveo,tolima,1960,269,393436,151,214379,21,108899,441,716714
2049,honda,tolima,1952,556,70534946,140,56652921,0,0,696,127187867
2050,honda,tolima,1953,465,72481535,210,89383097,0,0,675,161864632
2051,honda,tolima,1954,471,102727891,288,155810002,0,0,759,258537893
2052,honda,tolima,1955,212,46946763,221,131273313,0,0,433,178220076
2053,honda,tolima,1956,118,43553145,174,132996609,0,0,292,176549754
2054,honda,tolima,1957,110,404983,185,1272268,0,0,295,1677251
2055,honda,tolima,1958,110,583534,132,1088100,30,284298,272,1955932
2056,honda,tolima,1959,91,501478,107,1087355,25,217812,223,1806645
2057,honda,tolima,1960,127,659210,105,965075,25,195708,257,1819993
2058,ibague,tolima,1952,1797,329253386,864,332082387,0,0,2661,661335773
2059,ibague,tolima,1953,1324,245767612,664,296248739,0,0,1988,542016351
2060,ibague,tolima,1954,1247,236430920,741,347367971,0,0,1988,583798891
2061,ibague,tolima,1955,1861,315272613,1275,575445876,0,0,3136,890718489
2062,ibague,tolima,1956,1541,254086106,1233,581432883,0,0,2774,835518989
2063,ibague,tolima,1957,828,1749290,830,4672818,0,0,1658,6422108
2064,ibague,tolima,1958,923,2161059,917,7533565,391,2320169,2231,12014793
2065,ibague,tolima,1959,868,2008707,1144,9357997,357,2057867,2369,13424571
2066,ibague,tolima,1960,888,1867485,1184,9315623,337,2587959,2409,13771067
2067,icononzo,tolima,1952,578,54668651,82,20205360,0,0,660,74874011
2068,icononzo,tolima,1953,578,59145957,110,25582829,0,0,688,84728786
2069,icononzo,tolima,1954,970,105996400,413,55165327,0,0,1383,161161727
2070,icononzo,tolima,1955,941,108184707,428,59391061,0,0,1369,167575768
2071,icononzo,tolima,1956,1003,134738614,420,66488277,0,0,1423,201226891
2072,icononzo,tolima,1957,946,1375590,419,790922,0,0,1365,2166512
2073,icononzo,tolima,1958,631,1223433,80,277523,58,333562,769,1834518
2074,icononzo,tolima,1959,643,1391938,200,659897,52,279188,895,2331023
2075,icononzo,tolima,1960,665,1550843,231,749516,59,298243,955,2598602
2076,libano,tolima,1952,676,80997000,201,46433962,0,0,877,127430962
2077,libano,tolima,1953,766,102420886,349,82023621,0,0,1115,184444507
2078,libano,tolima,1954,1058,150498900,540,142645173,0,0,1598,293144073
2079,libano,tolima,1955,888,133809694,722,201425929,0,0,1610,335235623
2080,libano,tolima,1956,861,136905339,709,216757409,0,0,1570,353662748
2081,libano,tolima,1957,871,1538205,685,2305133,0,0,1556,3843338
2082,libano,tolima,1958,764,1309510,443,1236261,168,1069606,1375,3615377
2083,libano,tolima,1959,918,1742469,636,2093079,172,982394,1726,4817942
2084,libano,tolima,1960,1133,2160795,764,2194570,164,914601,2061,5269966
2085,mariquita,tolima,1956,354,31925858,146,49034117,0,0,500,80959975
2086,mariquita,tolima,1957,301,310245,157,579816,0,0,458,890061
2087,mariquita,tolima,1958,95,101695,63,263143,23,81973,181,446811
2088,mariquita,tolima,1959,80,139058,49,204177,16,93109,145,436344
2089,mariquita,tolima,1960,95,118196,36,214427,15,85190,146,417813
2090,melgar,tolima,1953,333,74913047,99,43535335,0,0,432,118448382
2091,melgar,tolima,1954,573,117713260,212,65877591,0,0,785,183590851
2092,melgar,tolima,1955,184,52039192,96,43692812,0,0,280,95732004
2093,melgar,tolima,1956,212,59291571,109,78401490,0,0,321,137693061
2094,melgar,tolima,1957,184,501055,127,934503,0,0,311,1435558
2095,melgar,tolima,1958,216,666702,116,894063,15,88193,347,1648958
2096,melgar,tolima,1959,216,842420,131,1164602,17,192999,364,2200021
2097,melgar,tolima,1960,190,850550,167,1495888,17,172933,374,2519371
2098,natagaima,tolima,1958,255,474491,174,565959,18,131217,447,1171667
2099,natagaima,tolima,1959,230,611026,228,906808,17,100966,475,1618800
2100,natagaima,tolima,1960,370,902351,269,1343148,15,85747,654,2331246
2101,ortega,tolima,1952,501,56948000,131,29173496,0,0,632,86121496
2102,ortega,tolima,1953,547,62684436,133,31150408,0,0,680,93834844
2103,ortega,tolima,1954,533,60916414,127,39718494,0,0,660,100634908
2104,ortega,tolima,1955,411,54744879,110,35289019,0,0,521,90033898
2105,ortega,tolima,1956,352,43418974,82,31268260,0,0,434,74687234
2106,ortega,tolima,1957,384,501451,72,284157,0,0,456,785608
2107,ortega,tolima,1958,406,595920,144,714697,5,35112,555,1345729
2108,ortega,tolima,1959,466,772225,324,1221497,6,33477,796,2027199
2109,ortega,tolima,1960,582,1084494,348,1167798,6,28491,936,2280783
2110,purificacion,tolima,1952,883,141047587,472,128717334,0,0,1355,269764901
2111,purificacion,tolima,1953,869,97547718,311,101605098,0,0,1180,199152816
2112,purificacion,tolima,1954,1110,160134861,370,128250954,0,0,1480,288385815
2113,purificacion,tolima,1955,970,139920477,434,137416307,0,0,1404,277336784
2114,purificacion,tolima,1956,994,136023734,437,139734807,0,0,1431,275758541
2115,purificacion,tolima,1957,1019,1408432,501,1831848,0,0,1520,3240280
2116,purificacion,tolima,1958,845,1215400,528,2105420,106,308699,1479,3629519
2117,purificacion,tolima,1959,757,1450829,809,3625164,102,373244,1668,5449237
2118,purificacion,tolima,1960,738,1722674,885,3997130,123,1214745,1746,6934549
2119,roncesvalles,tolima,1954,91,18986053,94,40036712,0,0,185,59022765
2120,roncesvalles,tolima,1955,85,25274772,112,50252466,0,0,197,75527238
2121,roncesvalles,tolima,1956,61,14940392,110,50291625,0,0,171,65232017
2122,roncesvalles,tolima,1957,62,133445,111,537202,0,0,173,670647
2123,roncesvalles,tolima,1958,79,130575,162,654091,10,96348,251,881014
2124,roncesvalles,tolima,1959,98,194763,253,995489,7,94150,358,1284402
2125,roncesvalles,tolima,1960,131,318067,267,989130,6,58768,404,1365965
2126,rovira,tolima,1953,487,83773728,135,43510967,0,0,622,127284695
2127,rovira,tolima,1954,654,112317495,311,79044548,0,0,965,191362043
2128,rovira,tolima,1957,621,917256,314,912109,0,0,935,1829365
2129,rovira,tolima,1958,551,771536,626,1771786,43,270795,1220,2814117
2130,rovira,tolima,1959,694,1123990,924,2690263,45,286585,1663,4100838
2131,rovira,tolima,1960,819,1395941,995,2756784,47,288445,1861,4441170
2132,san antonio,tolima,1952,215,30366024,57,15812097,0,0,272,46178121
2133,san antonio,tolima,1953,273,35894354,41,11156366,0,0,314,47050710
2134,san antonio,tolima,1954,216,36031500,51,17417739,0,0,267,53449239
2135,san antonio,tolima,1955,279,54152851,75,22873845,0,0,354,77026696
2136,san antonio,tolima,1956,234,46815956,91,24088148,0,0,325,70904104
2137,san antonio,tolima,1957,238,516095,99,307809,0,0,337,823904
2138,san antonio,tolima,1958,278,687708,138,445878,3,79500,419,1213086
2139,san antonio,tolima,1959,347,686657,187,751102,5,141500,539,1579259
2140,san antonio,tolima,1960,337,705306,229,925650,12,179878,578,1810834
2141,san luis,tolima,1952,380,31424791,55,15497259,0,0,435,46927050
2142,san luis,tolima,1953,542,43809727,75,19177543,0,0,617,62987270
2143,san luis,tolima,1954,450,37300478,98,28783944,0,0,548,66084422
2144,san luis,tolima,1955,425,39117400,172,51320639,0,0,597,90438039
2145,san luis,tolima,1956,427,38132550,140,41906729,0,0,567,80039279
2146,san luis,tolima,1957,473,427138,124,407636,0,0,597,834774
2147,san luis,tolima,1958,526,570202,148,550979,9,33247,683,1154428
2148,san luis,tolima,1959,671,742071,187,632284,8,28148,866,1402503
2149,san luis,tolima,1960,666,729357,208,907633,12,55444,886,1692434
2150,san miguel de perdomo,tolima,1953,300,40534307,126,54395167,0,0,426,94929474
2151,san miguel de perdomo,tolima,1954,315,39984953,173,67897846,0,0,488,107882799
2152,san miguel de perdomo,tolima,1955,395,43667000,209,79492313,0,0,604,123159313
2153,santa isabel,tolima,1952,101,20405000,44,9634079,0,0,145,30039079
2154,santa isabel,tolima,1953,170,27736060,79,21794567,0,0,249,49530627
2155,santa isabel,tolima,1954,225,31519500,120,31883550,0,0,345,63403050
2156,santa isabel,tolima,1955,223,35102095,190,50353810,0,0,413,85455905
2157,santa isabel,tolima,1956,115,16169186,165,39478382,0,0,280,55647568
2158,santa isabel,tolima,1957,85,148230,123,304311,0,0,208,452541
2159,santa isabel,tolima,1958,103,194288,82,226725,22,103415,207,524428
2160,santa isabel,tolima,1959,130,283178,114,402206,17,102327,261,787711
2161,santa isabel,tolima,1960,153,342020,128,446541,13,97690,294,886251
2162,venadillo,tolima,1956,133,26392912,119,36785746,0,0,252,63178658
2163,venadillo,tolima,1957,120,295172,99,340044,0,0,219,635216
2164,venadillo,tolima,1958,149,411961,84,275053,8,42461,241,729475
2165,venadillo,tolima,1959,182,395057,135,457669,8,41481,325,894207
2166,venadillo,tolima,1960,203,629962,158,784867,7,41461,368,1456290
2167,villahermosa,tolima,1952,349,25345100,88,13856742,0,0,437,39201842
2168,villahermosa,tolima,1953,452,33501774,130,17996572,0,0,582,51498346
2169,villahermosa,tolima,1954,426,40210800,163,18901753,0,0,589,59112553
2170,villahermosa,tolima,1955,558,58889000,249,36920105,0,0,807,95809105
2171,villahermosa,tolima,1956,461,46934742,258,45910176,0,0,719,92844918
2172,villahermosa,tolima,1957,432,479388,232,436254,0,0,664,915642
2173,villahermosa,tolima,1958,238,320780,72,103552,37,223440,347,647772
2174,villahermosa,tolima,1959,280,337309,70,114654,25,160016,375,611979
2175,villahermosa,tolima,1960,260,351985,55,131402,21,115979,336,599366
2176,villarica,tolima,1956,307,55558767,96,23399733,0,0,403,78958500
2177,villarica,tolima,1957,238,359799,92,231898,0,0,330,591697
2178,villarica,tolima,1958,238,615639,130,315084,83,151853,451,1082576
2179,villarica,tolima,1959,320,757743,482,1224985,68,159162,870,2141890
2180,villarica,tolima,1960,477,1224519,507,1381675,64,135699,1048,2741893
2181,alcala,valle del cauca,1956,281,45836500,40,8714655,0,0,321,54551155
2182,alcala,valle del cauca,1957,195,358541,25,55540,0,0,220,414081
2183,alcala,valle del cauca,1958,198,484050,32,107772,2,9970,232,601792
2184,alcala,valle del cauca,1959,252,619430,59,302099,4,20110,315,941639
2185,alcala,valle del cauca,1960,225,433927,68,259622,3,15450,296,708999
2186,bollvar,valle del cauca,1959,256,339714,113,288778,33,148191,402,776683
2187,bollvar,valle del cauca,1960,261,380648,122,343759,34,144199,417,868606
2188,buenaventura,valle del cauca,1958,1,700,3,34000,0,0,4,34700
2189,buenaventura,valle del cauca,1959,26,61000,15,59115,0,0,41,120115
2190,buenaventura,valle del cauca,1960,30,98382,20,112897,1,4305,51,215584
2191,buga,valle del cauca,1952,735,62158239,347,109078099,0,0,1082,171236338
2192,buga,valle del cauca,1953,829,78363280,414,150513590,0,0,1243,228876870
2193,buga,valle del cauca,1954,557,55949550,372,123937899,0,0,929,179887449
2194,buga,valle del cauca,1955,603,74946957,410,161826976,0,0,1013,236773933
2195,buga,valle del cauca,1956,564,73372900,502,237228592,0,0,1066,310601492
2196,buga,valle del cauca,1957,550,842151,529,2742629,0,0,1079,3584780
2197,buga,valle del cauca,1958,578,1156064,459,3126872,149,952591,1186,5235527
2198,buga,valle del cauca,1959,647,1168986,640,4487441,209,1251381,1496,6907808
2199,buga,valle del cauca,1960,596,1221356,706,4373580,186,1008878,1488,6603814
2200,caicedonia,valle del cauca,1952,350,85245900,164,49447700,0,0,514,134693800
2201,caicedonia,valle del cauca,1953,337,90502600,193,57702750,0,0,530,148205350
2202,caicedonia,valle del cauca,1954,276,94922578,159,50283400,0,0,435,145205978
2203,caicedonia,valle del cauca,1955,257,89278289,156,49886844,0,0,413,139165133
2204,caicedonia,valle del cauca,1956,198,69381917,129,53320042,0,0,327,122701959
2205,caicedonia,valle del cauca,1957,162,593124,98,465455,0,0,260,1058579
2206,caicedonia,valle del cauca,1958,240,800602,84,318464,19,129816,343,1248882
2207,caicedonia,valle del cauca,1959,174,720285,95,374013,13,91259,282,1185557
2208,caicedonia,valle del cauca,1960,272,1138356,109,404902,16,102599,397,1645857
2209,cali,valle del cauca,1952,1184,124142597,591,225293531,0,0,1775,349436128
2210,cali,valle del cauca,1953,1202,150585447,664,285549191,0,0,1866,436134638
2211,cali,valle del cauca,1954,1298,171299143,775,364672462,0,0,2073,535971605
2212,cali,valle del cauca,1955,1006,134850259,885,475050063,0,0,1891,609900322
2213,cali,valle del cauca,1956,756,213772920,792,607361662,0,0,1548,821134582
2214,cali,valle del cauca,1957,799,2509727,770,6596305,0,0,1569,9106032
2215,cali,valle del cauca,1958,865,3073775,683,7242875,178,1350890,1726,11667540
2216,cali,valle del cauca,1959,870,2527349,837,9856535,226,1409807,1933,13793691
2217,cali,valle del cauca,1960,839,2553660,901,9916726,273,1675239,2013,14145625
2218,cartago,valle del cauca,1952,800,170026088,187,105188035,0,0,987,275214123
2219,cartago,valle del cauca,1953,939,214018734,248,128122707,0,0,1187,342141441
2220,cartago,valle del cauca,1954,1003,247324612,322,223285041,0,0,1325,470609653
2221,cartago,valle del cauca,1955,937,242490867,480,317521911,0,0,1417,560012778
2222,cartago,valle del cauca,1956,600,163488339,485,321148374,0,0,1085,484636713
2223,cartago,valle del cauca,1957,472,1467772,459,3486218,0,0,931,4953990
2224,cartago,valle del cauca,1958,541,1608950,369,2426318,96,1061654,1006,5096922
2225,cartago,valle del cauca,1959,712,2330278,658,3858387,111,1023310,1481,7211975
2226,cartago,valle del cauca,1960,668,2490124,716,3850252,119,929659,1503,7270035
2227,cerrito,valle del cauca,1952,125,11580100,58,22248100,0,0,183,33828200
2228,cerrito,valle del cauca,1953,165,26482784,81,29654675,0,0,246,56137459
2229,cerrito,valle del cauca,1954,408,46274900,231,82097698,0,0,639,128372598
2230,cerrito,valle del cauca,1955,441,56138176,296,96914029,0,0,737,153052205
2231,cerrito,valle del cauca,1956,377,48973834,262,89017316,0,0,639,137991150
2232,cerrito,valle del cauca,1957,362,583662,257,1129670,0,0,619,1713332
2233,cerrito,valle del cauca,1958,294,492576,188,1025179,170,583746,652,2101501
2234,cerrito,valle del cauca,1959,325,465095,176,981758,163,536136,664,1982989
2235,cerrito,valle del cauca,1960,320,453242,156,972573,147,455322,623,1881137
2236,dagua,valle del cauca,1956,267,22011000,135,25766688,0,0,402,47777688
2237,dagua,valle del cauca,1957,306,285471,141,362591,0,0,447,648062
2238,dagua,valle del cauca,1958,380,387698,174,493779,28,114902,582,996379
2239,dagua,valle del cauca,1959,389,387152,232,697908,30,136058,651,1221118
2240,dagua,valle del cauca,1960,313,317566,241,689655,55,390874,609,1398095
